,index,Joan,Pere,Marta,Claudia,Marc,Maria
226,1007,0.8373855834932429,0.8627177075597424,0.8771812445961215,0.9479566349878252,0.8868155036775285,0.9558027606331464
227,1008,0.8357651067456905,0.8613054272595637,0.8759237806524959,0.947358110155527,0.8856120040021148,0.9552848614535171
228,1009,0.8339347655060263,0.8596922252628938,0.8744775199189742,0.9466333364029553,0.884220800623741,0.9546521126239642
229,1010,0.8321044242663622,0.8580789172948649,0.8730311517925117,0.9459085626503836,0.8828295972453671,0.9540194662472657
230,1011,0.8302740830266979,0.856465715298195,0.87158489105899,0.9451837888978118,0.8814383938669932,0.9533868198705673
231,1012,0.8284437417870338,0.854852513301525,0.8701385229325275,0.9444590151452403,0.8800471904886193,0.9527541734938688
232,1013,0.8266135081701862,0.8532392053334961,0.8686922621990057,0.9437341385003131,0.8786559871102456,0.9521215271171704
233,1014,0.8247831669305219,0.8516260033368263,0.8672458940725433,0.9430093647477414,0.8772647837318717,0.9514887782876174
234,1015,0.8229528256908578,0.8500128013401562,0.8657996333390215,0.9422845909951697,0.8758735803534978,0.950856131910919
235,1016,0.8211224844511935,0.8483995993434863,0.8643532652125591,0.9415598172425981,0.874482376975124,0.9502234855342205
236,1017,0.8192921432115294,0.8467862913754575,0.8629070044790373,0.9408350434900263,0.87309117359675,0.9495908391575221
237,1018,0.8174618019718652,0.8451730893787874,0.8614606363525749,0.9401102697374548,0.8716999702183763,0.9489580903279691
238,1019,0.815631460732201,0.8435598873821175,0.8600143756190531,0.9393854959848831,0.8703087668400025,0.9483254439512706
239,1020,0.813801119492537,0.8419465794140887,0.8585680074925907,0.9386607222323113,0.8689175634616285,0.9476927975745721
240,1021,0.8117525191810765,0.8401198451292172,0.8569137266327727,0.9377876805953763,0.8673226571231621,0.9469237864484995
241,1022,0.8097038112467996,0.838293110844346,0.8552594457729548,0.9369145360660858,0.8657277507846955,0.9461547753224269
242,1023,0.8076551033125227,0.8364663765594745,0.8536051649131369,0.9360413915367951,0.8641327398759211,0.9453857641963542
243,1024,0.8056063953782457,0.8346395363032443,0.8519508840533189,0.9351682470075044,0.8625378335374545,0.9446167530702816
244,1025,0.8035576874439688,0.8328128020183729,0.8502966031935009,0.9342951024782138,0.8609429271989881,0.943847741944209
245,1026,0.8015090871325085,0.8309860677335016,0.8486424297266237,0.9334219579489232,0.8593479162902136,0.9430786283652818
246,1027,0.7994603791982315,0.8291593334486301,0.8469881488668058,0.9325489163119881,0.8577530099517471,0.9423096172392091
247,1028,0.7974116712639547,0.8273324931924,0.8453338680069878,0.9316757717826976,0.8561581036132805,0.9415406061131365
248,1029,0.7953629633296777,0.8255057589075285,0.8436795871471698,0.9308026272534069,0.854563092704506,0.9407715949870639
249,1030,0.7933143630182172,0.8236790246226572,0.8420253062873518,0.9299294827241162,0.8529681863660395,0.9400025838609911
250,1031,0.7912656550839404,0.8218522903377858,0.8403710254275341,0.9290563381948256,0.8513731754572651,0.9392335727349185
251,1032,0.7892169471496635,0.8200255560529145,0.838716744567716,0.928183193665535,0.8497782691187985,0.938464561608846
252,1033,0.7869137112544408,0.8179444905066618,0.8368048280429602,0.9271135247371229,0.8479355311502399,0.9375128770431532
253,1034,0.7846104753592181,0.815863530931768,0.8348929115182043,0.9260439587010664,0.8460927931816813,0.9365611924774606
254,1035,0.7823072394639953,0.8137825713568743,0.8329809949934485,0.9249742897726543,0.8442500552131226,0.9356096103646226
255,1036,0.7800040035687725,0.8117015058106216,0.8310690784686926,0.923904620844242,0.842407317244564,0.9346579257989299
256,1037,0.7777007676735499,0.8096205462357279,0.8291571619439368,0.9228349519158299,0.8405645792760054,0.9337062412332373
257,1038,0.7753975317783272,0.807539586660834,0.8272452454191809,0.9217652829874178,0.8387218413074468,0.9327545566675447
258,1039,0.7730942958831044,0.8054586270859403,0.8253332215014842,0.9206956140590057,0.8368792079091961,0.9318028721018522
259,1040,0.7707910599878817,0.8033775615396875,0.8234213049767285,0.9196259451305936,0.8350364699406374,0.930851289989014
260,1041,0.7684878240926589,0.8012966019647938,0.8215093884519726,0.9185562762021814,0.8331937319720789,0.9298996054233214
261,1042,0.7661845881974362,0.7992156423899001,0.8195974719272169,0.9174866072737693,0.8313509940035203,0.9289479208576288
262,1043,0.7638813523022135,0.7971345768436473,0.8176855554024609,0.9164169383453572,0.8295082560349616,0.9279962362919362
263,1044,0.7615781164069908,0.7950536172687537,0.815773638877705,0.9153472694169451,0.827665518066403,0.9270445517262436
264,1045,0.7590199220595564,0.7927101666378426,0.8135858298880783,0.9140473273967874,0.82555947206216,0.9258758720146647
265,1046,0.756461727712122,0.7903666100355725,0.8113980208984515,0.9127472824842742,0.8234534260579169,0.924707192303086
266,1047,0.753903425741871,0.7880231594046614,0.8092102119088246,0.9114472375717609,0.8213473800536738,0.9235385125915071
267,1048,0.7513452313944365,0.7856797087737503,0.8070224029191979,0.9101472955516033,0.8192413340494308,0.9223698328799282
268,1049,0.7487870370470021,0.7833361521714803,0.804834593929571,0.9088472506390901,0.8171352880451878,0.9212011531683495
269,1050,0.7462287350767511,0.7809927015405692,0.8026467849399442,0.9075472057265769,0.8150292420409447,0.9200324734567705
270,1051,0.7436705407293167,0.7786492509096582,0.8004589759503175,0.9062472637064193,0.8129231960367017,0.9188637937451918
271,1052,0.7411123463818823,0.7763056943073883,0.7982711669606906,0.904947218793906,0.8108171500324586,0.917695114033613
272,1053,0.7385540444116314,0.7739622436764771,0.7960833579710639,0.9036471738813928,0.8087111040282156,0.9165264343220342
273,1054,0.735995850064197,0.771618793045566,0.793895548981437,0.9023472318612353,0.8066050580239725,0.9153577546104553
274,1055,0.7334375480939461,0.769275236443296,0.7917077399918102,0.9010471869487221,0.8044990120197295,0.9141890748988765
275,1056,0.7308793537465117,0.766931785812385,0.7895199310021834,0.8997471420362089,0.8023929660154865,0.9130203951872977
276,1057,0.7280766403600628,0.764327751609917,0.7870520412229951,0.8981881170647485,0.8000170240461515,0.9116039844734748
277,1058,0.7252740345964306,0.76172361143609,0.7845842588367475,0.8966290920932884,0.7976409775065084,0.9101876762125065
278,1059,0.7224713212099818,0.7591195772336219,0.7821164764505001,0.8950700671218281,0.7952650355371734,0.9087712654986837
279,1060,0.7196686078235329,0.756515543031154,0.7796485866713118,0.8935110421503679,0.7928889889975305,0.9073549572377153
280,1061,0.7168660020599007,0.753911402857327,0.7771808042850642,0.8919520171789077,0.7905130470281955,0.9059385465238925
281,1062,0.7140632886734519,0.7513073686548589,0.7747129145058759,0.8903929922074474,0.7881370004885525,0.9045222382629242
282,1063,0.7112605752870031,0.748703334452391,0.7722451321196284,0.8888339672359873,0.7857610585192175,0.9031058275491014
283,1064,0.7084579695233708,0.7460993002499229,0.769777349733381,0.887274942264527,0.7833850119795744,0.901689519288133
284,1065,0.705655256136922,0.743495160076096,0.7673094599541926,0.8857159172930668,0.7810090700102394,0.9002731085743102
285,1066,0.7028525427504733,0.7408911258736279,0.7648416775679451,0.8841568923216065,0.7786330234705965,0.8988568003133418
286,1067,0.7000499369868409,0.7382870916711599,0.7623737877887568,0.8825978673501462,0.7762570815012616,0.897440389599519
287,1068,0.6972472236003922,0.7356829514973329,0.7599060054025093,0.8810388423786861,0.7738810349616184,0.8960240813385507
288,1069,0.6942219462294884,0.7328313682004537,0.7571621157655092,0.8791955258288108,0.7712387524176656,0.8943317650874892
289,1070,0.6911966688585848,0.7299796789322156,0.7544183335214499,0.8773523121712911,0.7685964698737126,0.8926395512892821
290,1071,0.688171391487681,0.7271280956353365,0.7516744438844499,0.8755090985137713,0.7659541873297595,0.8909472350382206
291,1072,0.6851461141167773,0.7242764063670984,0.7489305542474498,0.8736657819638961,0.7633119047858066,0.889254918787159
292,1073,0.6821208367458735,0.7214248230702193,0.7461867720033906,0.8718225683063764,0.7606695176715454,0.8875627049889521
293,1074,0.6790955593749698,0.7185731338019812,0.7434428823663904,0.8699793546488568,0.7580272351275924,0.8858703887378905
294,1075,0.676070282004066,0.7157215505051019,0.7406991001223313,0.8681360380989814,0.7553849525836395,0.8841781749396835
295,1076,0.6730450046331623,0.7128698612368638,0.7379552104853313,0.8662928244414617,0.7527426700396865,0.882485858688622
296,1077,0.6700197272622586,0.7100182779399846,0.7352113208483312,0.8644495078915865,0.7501003874957336,0.880793644890415
